Series,Winner,This Team,Record,Win Order
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-first-round-clippers-vs-grizzlies.html,Los Angeles Clippers,Los Angeles Clippers,3-1,WLWW
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-first-round-clippers-vs-grizzlies.html,Los Angeles Clippers,Memphis Grizzlies,1-3,LWLL
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-first-round-clippers-vs-grizzlies.html,Los Angeles Clippers,Memphis Grizzlies,3-2,WLWWL
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-first-round-clippers-vs-grizzlies.html,Los Angeles Clippers,Los Angeles Clippers,2-3,LWLLW
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-first-round-clippers-vs-grizzlies.html,Los Angeles Clippers,Memphis Grizzlies,3-3,WLWWLL
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-first-round-clippers-vs-grizzlies.html,Los Angeles Clippers,Los Angeles Clippers,3-3,LWLLWW
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-first-round-clippers-vs-grizzlies.html,Los Angeles Clippers,Los Angeles Clippers,4-3,WLWWLLW
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-first-round-clippers-vs-grizzlies.html,Los Angeles Clippers,Memphis Grizzlies,3-4,LWLLWWL
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-pacers-vs-heat.html,Miami Heat,Miami Heat,1-0,W
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-pacers-vs-heat.html,Miami Heat,Indiana Pacers,0-1,L
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-pacers-vs-heat.html,Miami Heat,Indiana Pacers,1-1,WL
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-pacers-vs-heat.html,Miami Heat,Miami Heat,1-1,LW
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-pacers-vs-heat.html,Miami Heat,Indiana Pacers,1-2,WLL
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-pacers-vs-heat.html,Miami Heat,Miami Heat,2-1,LWW
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-pacers-vs-heat.html,Miami Heat,Miami Heat,2-2,WLLW
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-pacers-vs-heat.html,Miami Heat,Indiana Pacers,2-2,LWWL
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-pacers-vs-heat.html,Miami Heat,Miami Heat,3-2,WLLWW
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-pacers-vs-heat.html,Miami Heat,Indiana Pacers,2-3,LWWLL
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-pacers-vs-heat.html,Miami Heat,Miami Heat,4-2,WLLWWW
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-pacers-vs-heat.html,Miami Heat,Indiana Pacers,2-4,LWWLLL
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-76ers-vs-celtics.html,Boston Celtics,Boston Celtics,1-0,W
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-76ers-vs-celtics.html,Boston Celtics,Philadelphia 76ers,0-1,L
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-76ers-vs-celtics.html,Boston Celtics,Philadelphia 76ers,1-1,WL
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-76ers-vs-celtics.html,Boston Celtics,Boston Celtics,1-1,LW
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-76ers-vs-celtics.html,Boston Celtics,Boston Celtics,2-1,WLW
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-76ers-vs-celtics.html,Boston Celtics,Philadelphia 76ers,1-2,LWL
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-76ers-vs-celtics.html,Boston Celtics,Philadelphia 76ers,2-2,WLWL
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-76ers-vs-celtics.html,Boston Celtics,Boston Celtics,2-2,LWLW
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-76ers-vs-celtics.html,Boston Celtics,Boston Celtics,3-2,WLWLW
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-76ers-vs-celtics.html,Boston Celtics,Philadelphia 76ers,2-3,LWLWL
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-76ers-vs-celtics.html,Boston Celtics,Philadelphia 76ers,3-3,WLWLWL
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-76ers-vs-celtics.html,Boston Celtics,Boston Celtics,3-3,LWLWLW
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-76ers-vs-celtics.html,Boston Celtics,Boston Celtics,4-3,WLWLWLW
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-semifinals-76ers-vs-celtics.html,Boston Celtics,Philadelphia 76ers,3-4,LWLWLWL
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-semifinals-clippers-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,1-0,W
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-semifinals-clippers-vs-spurs.html,San Antonio Spurs,Los Angeles Clippers,0-1,L
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-semifinals-clippers-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,2-0,WW
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-semifinals-clippers-vs-spurs.html,San Antonio Spurs,Los Angeles Clippers,0-2,LL
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-semifinals-clippers-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,3-0,WWW
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-semifinals-clippers-vs-spurs.html,San Antonio Spurs,Los Angeles Clippers,0-3,LLL
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-semifinals-clippers-vs-spurs.html,San Antonio Spurs,San Antonio Spurs,4-0,WWWW
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-semifinals-clippers-vs-spurs.html,San Antonio Spurs,Los Angeles Clippers,0-4,LLLL
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-semifinals-lakers-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,1-0,W
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-semifinals-lakers-vs-thunder.html,Oklahoma City Thunder,Los Angeles Lakers,0-1,L
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-semifinals-lakers-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,2-0,WW
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-semifinals-lakers-vs-thunder.html,Oklahoma City Thunder,Los Angeles Lakers,0-2,LL
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-semifinals-lakers-vs-thunder.html,Oklahoma City Thunder,Los Angeles Lakers,2-1,WWL
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-semifinals-lakers-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,1-2,LLW
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-semifinals-lakers-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,3-1,WWLW
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-semifinals-lakers-vs-thunder.html,Oklahoma City Thunder,Los Angeles Lakers,1-3,LLWL
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-semifinals-lakers-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,4-1,WWLWW
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-semifinals-lakers-vs-thunder.html,Oklahoma City Thunder,Los Angeles Lakers,1-4,LLWLL
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-finals-thunder-vs-spurs.html,Oklahoma City Thunder,San Antonio Spurs,0-1,L
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-finals-thunder-vs-spurs.html,Oklahoma City Thunder,Oklahoma City Thunder,1-0,W
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-finals-thunder-vs-spurs.html,Oklahoma City Thunder,San Antonio Spurs,0-2,LL
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-finals-thunder-vs-spurs.html,Oklahoma City Thunder,Oklahoma City Thunder,2-0,WW
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-finals-thunder-vs-spurs.html,Oklahoma City Thunder,Oklahoma City Thunder,1-2,LLW
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-finals-thunder-vs-spurs.html,Oklahoma City Thunder,San Antonio Spurs,2-1,WWL
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-finals-thunder-vs-spurs.html,Oklahoma City Thunder,Oklahoma City Thunder,2-2,LLWW
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-finals-thunder-vs-spurs.html,Oklahoma City Thunder,San Antonio Spurs,2-2,WWLL
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-finals-thunder-vs-spurs.html,Oklahoma City Thunder,Oklahoma City Thunder,3-2,LLWWW
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-finals-thunder-vs-spurs.html,Oklahoma City Thunder,San Antonio Spurs,2-3,WWLLL
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-finals-thunder-vs-spurs.html,Oklahoma City Thunder,Oklahoma City Thunder,4-2,LLWWWW
https://www.basketball-reference.com/playoffs/2012-nba-western-conference-finals-thunder-vs-spurs.html,Oklahoma City Thunder,San Antonio Spurs,2-4,WWLLLL
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-finals-celtics-vs-heat.html,Miami Heat,Miami Heat,1-0,W
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-finals-celtics-vs-heat.html,Miami Heat,Boston Celtics,0-1,L
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-finals-celtics-vs-heat.html,Miami Heat,Miami Heat,2-0,WW
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-finals-celtics-vs-heat.html,Miami Heat,Boston Celtics,0-2,LL
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-finals-celtics-vs-heat.html,Miami Heat,Boston Celtics,2-1,WWL
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-finals-celtics-vs-heat.html,Miami Heat,Miami Heat,1-2,LLW
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-finals-celtics-vs-heat.html,Miami Heat,Boston Celtics,2-2,WWLL
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-finals-celtics-vs-heat.html,Miami Heat,Miami Heat,2-2,LLWW
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-finals-celtics-vs-heat.html,Miami Heat,Boston Celtics,2-3,WWLLL
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-finals-celtics-vs-heat.html,Miami Heat,Miami Heat,3-2,LLWWW
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-finals-celtics-vs-heat.html,Miami Heat,Miami Heat,3-3,WWLLLW
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-finals-celtics-vs-heat.html,Miami Heat,Boston Celtics,3-3,LLWWWL
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-finals-celtics-vs-heat.html,Miami Heat,Miami Heat,4-3,WWLLLWW
https://www.basketball-reference.com/playoffs/2012-nba-eastern-conference-finals-celtics-vs-heat.html,Miami Heat,Boston Celtics,3-4,LLWWWLL
https://www.basketball-reference.com/playoffs/2012-nba-finals-heat-vs-thunder.html,Miami Heat,Oklahoma City Thunder,0-1,L
https://www.basketball-reference.com/playoffs/2012-nba-finals-heat-vs-thunder.html,Miami Heat,Miami Heat,1-0,W
https://www.basketball-reference.com/playoffs/2012-nba-finals-heat-vs-thunder.html,Miami Heat,Miami Heat,1-1,LW
https://www.basketball-reference.com/playoffs/2012-nba-finals-heat-vs-thunder.html,Miami Heat,Oklahoma City Thunder,1-1,WL
https://www.basketball-reference.com/playoffs/2012-nba-finals-heat-vs-thunder.html,Miami Heat,Miami Heat,2-1,LWW
https://www.basketball-reference.com/playoffs/2012-nba-finals-heat-vs-thunder.html,Miami Heat,Oklahoma City Thunder,1-2,WLL
https://www.basketball-reference.com/playoffs/2012-nba-finals-heat-vs-thunder.html,Miami Heat,Miami Heat,3-1,LWWW
https://www.basketball-reference.com/playoffs/2012-nba-finals-heat-vs-thunder.html,Miami Heat,Oklahoma City Thunder,1-3,WLLL
https://www.basketball-reference.com/playoffs/2012-nba-finals-heat-vs-thunder.html,Miami Heat,Miami Heat,4-1,LWWWW
https://www.basketball-reference.com/playoffs/2012-nba-finals-heat-vs-thunder.html,Miami Heat,Oklahoma City Thunder,1-4,WLLLL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-pacers-vs-bulls.html,Chicago Bulls,Chicago Bulls,1-0,W
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-pacers-vs-bulls.html,Chicago Bulls,Indiana Pacers,0-1,L
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-pacers-vs-bulls.html,Chicago Bulls,Chicago Bulls,2-0,WW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-pacers-vs-bulls.html,Chicago Bulls,Indiana Pacers,0-2,LL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-pacers-vs-bulls.html,Chicago Bulls,Chicago Bulls,3-0,WWW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-pacers-vs-bulls.html,Chicago Bulls,Indiana Pacers,0-3,LLL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-pacers-vs-bulls.html,Chicago Bulls,Indiana Pacers,3-1,WWWL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-pacers-vs-bulls.html,Chicago Bulls,Chicago Bulls,1-3,LLLW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-pacers-vs-bulls.html,Chicago Bulls,Chicago Bulls,4-1,WWWLW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-pacers-vs-bulls.html,Chicago Bulls,Indiana Pacers,1-4,LLLWL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-76ers-vs-heat.html,Miami Heat,Miami Heat,1-0,W
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-76ers-vs-heat.html,Miami Heat,Philadelphia 76ers,0-1,L
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-76ers-vs-heat.html,Miami Heat,Miami Heat,2-0,WW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-76ers-vs-heat.html,Miami Heat,Philadelphia 76ers,0-2,LL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-76ers-vs-heat.html,Miami Heat,Miami Heat,3-0,WWW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-76ers-vs-heat.html,Miami Heat,Philadelphia 76ers,0-3,LLL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-76ers-vs-heat.html,Miami Heat,Philadelphia 76ers,3-1,WWWL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-76ers-vs-heat.html,Miami Heat,Miami Heat,1-3,LLLW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-76ers-vs-heat.html,Miami Heat,Miami Heat,4-1,WWWLW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-76ers-vs-heat.html,Miami Heat,Philadelphia 76ers,1-4,LLLWL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-knicks-vs-celtics.html,Boston Celtics,Boston Celtics,1-0,W
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-knicks-vs-celtics.html,Boston Celtics,New York Knicks,0-1,L
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-knicks-vs-celtics.html,Boston Celtics,Boston Celtics,2-0,WW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-knicks-vs-celtics.html,Boston Celtics,New York Knicks,0-2,LL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-knicks-vs-celtics.html,Boston Celtics,Boston Celtics,3-0,WWW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-knicks-vs-celtics.html,Boston Celtics,New York Knicks,0-3,LLL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-knicks-vs-celtics.html,Boston Celtics,Boston Celtics,4-0,WWWW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-knicks-vs-celtics.html,Boston Celtics,New York Knicks,0-4,LLLL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-hawks-vs-magic.html,Atlanta Hawks,Atlanta Hawks,1-0,W
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-hawks-vs-magic.html,Atlanta Hawks,Orlando Magic,0-1,L
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-hawks-vs-magic.html,Atlanta Hawks,Orlando Magic,1-1,WL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-hawks-vs-magic.html,Atlanta Hawks,Atlanta Hawks,1-1,LW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-hawks-vs-magic.html,Atlanta Hawks,Atlanta Hawks,2-1,WLW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-hawks-vs-magic.html,Atlanta Hawks,Orlando Magic,1-2,LWL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-hawks-vs-magic.html,Atlanta Hawks,Atlanta Hawks,3-1,WLWW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-hawks-vs-magic.html,Atlanta Hawks,Orlando Magic,1-3,LWLL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-hawks-vs-magic.html,Atlanta Hawks,Orlando Magic,3-2,WLWWL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-hawks-vs-magic.html,Atlanta Hawks,Atlanta Hawks,2-3,LWLLW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-hawks-vs-magic.html,Atlanta Hawks,Atlanta Hawks,4-2,WLWWLW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-first-round-hawks-vs-magic.html,Atlanta Hawks,Orlando Magic,2-4,LWLLWL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-grizzlies-vs-spurs.html,Memphis Grizzlies,Memphis Grizzlies,1-0,W
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-grizzlies-vs-spurs.html,Memphis Grizzlies,San Antonio Spurs,0-1,L
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-grizzlies-vs-spurs.html,Memphis Grizzlies,San Antonio Spurs,1-1,WL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-grizzlies-vs-spurs.html,Memphis Grizzlies,Memphis Grizzlies,1-1,LW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-grizzlies-vs-spurs.html,Memphis Grizzlies,Memphis Grizzlies,2-1,WLW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-grizzlies-vs-spurs.html,Memphis Grizzlies,San Antonio Spurs,1-2,LWL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-grizzlies-vs-spurs.html,Memphis Grizzlies,Memphis Grizzlies,3-1,WLWW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-grizzlies-vs-spurs.html,Memphis Grizzlies,San Antonio Spurs,1-3,LWLL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-grizzlies-vs-spurs.html,Memphis Grizzlies,San Antonio Spurs,3-2,WLWWL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-grizzlies-vs-spurs.html,Memphis Grizzlies,Memphis Grizzlies,2-3,LWLLW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-grizzlies-vs-spurs.html,Memphis Grizzlies,Memphis Grizzlies,4-2,WLWWLW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-grizzlies-vs-spurs.html,Memphis Grizzlies,San Antonio Spurs,2-4,LWLLWL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-hornets-vs-lakers.html,Los Angeles Lakers,New Orleans Hornets,0-1,L
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-hornets-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,1-0,W
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-hornets-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,1-1,LW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-hornets-vs-lakers.html,Los Angeles Lakers,New Orleans Hornets,1-1,WL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-hornets-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,2-1,LWW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-hornets-vs-lakers.html,Los Angeles Lakers,New Orleans Hornets,1-2,WLL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-hornets-vs-lakers.html,Los Angeles Lakers,New Orleans Hornets,2-2,LWWL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-hornets-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,2-2,WLLW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-hornets-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,3-2,LWWLW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-hornets-vs-lakers.html,Los Angeles Lakers,New Orleans Hornets,2-3,WLLWL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-hornets-vs-lakers.html,Los Angeles Lakers,Los Angeles Lakers,4-2,LWWLWW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-hornets-vs-lakers.html,Los Angeles Lakers,New Orleans Hornets,2-4,WLLWLL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-trail-blazers-vs-mavericks.html,Dallas Mavericks,Dallas Mavericks,1-0,W
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-trail-blazers-vs-mavericks.html,Dallas Mavericks,Portland Trail Blazers,0-1,L
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-trail-blazers-vs-mavericks.html,Dallas Mavericks,Dallas Mavericks,2-0,WW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-trail-blazers-vs-mavericks.html,Dallas Mavericks,Portland Trail Blazers,0-2,LL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-trail-blazers-vs-mavericks.html,Dallas Mavericks,Portland Trail Blazers,2-1,WWL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-trail-blazers-vs-mavericks.html,Dallas Mavericks,Dallas Mavericks,1-2,LLW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-trail-blazers-vs-mavericks.html,Dallas Mavericks,Portland Trail Blazers,2-2,WWLL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-trail-blazers-vs-mavericks.html,Dallas Mavericks,Dallas Mavericks,2-2,LLWW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-trail-blazers-vs-mavericks.html,Dallas Mavericks,Dallas Mavericks,3-2,WWLLW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-trail-blazers-vs-mavericks.html,Dallas Mavericks,Portland Trail Blazers,2-3,LLWWL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-trail-blazers-vs-mavericks.html,Dallas Mavericks,Dallas Mavericks,4-2,WWLLWW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-trail-blazers-vs-mavericks.html,Dallas Mavericks,Portland Trail Blazers,2-4,LLWWLL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-nuggets-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,1-0,W
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-nuggets-vs-thunder.html,Oklahoma City Thunder,Denver Nuggets,0-1,L
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-nuggets-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,2-0,WW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-nuggets-vs-thunder.html,Oklahoma City Thunder,Denver Nuggets,0-2,LL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-nuggets-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,3-0,WWW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-nuggets-vs-thunder.html,Oklahoma City Thunder,Denver Nuggets,0-3,LLL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-nuggets-vs-thunder.html,Oklahoma City Thunder,Denver Nuggets,3-1,WWWL
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-nuggets-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,1-3,LLLW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-nuggets-vs-thunder.html,Oklahoma City Thunder,Oklahoma City Thunder,4-1,WWWLW
https://www.basketball-reference.com/playoffs/2011-nba-western-conference-first-round-nuggets-vs-thunder.html,Oklahoma City Thunder,Denver Nuggets,1-4,LLLWL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-semifinals-hawks-vs-bulls.html,Chicago Bulls,Atlanta Hawks,0-1,L
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-semifinals-hawks-vs-bulls.html,Chicago Bulls,Chicago Bulls,1-0,W
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-semifinals-hawks-vs-bulls.html,Chicago Bulls,Chicago Bulls,1-1,LW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-semifinals-hawks-vs-bulls.html,Chicago Bulls,Atlanta Hawks,1-1,WL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-semifinals-hawks-vs-bulls.html,Chicago Bulls,Chicago Bulls,2-1,LWW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-semifinals-hawks-vs-bulls.html,Chicago Bulls,Atlanta Hawks,1-2,WLL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-semifinals-hawks-vs-bulls.html,Chicago Bulls,Atlanta Hawks,2-2,LWWL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-semifinals-hawks-vs-bulls.html,Chicago Bulls,Chicago Bulls,2-2,WLLW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-semifinals-hawks-vs-bulls.html,Chicago Bulls,Chicago Bulls,3-2,LWWLW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-semifinals-hawks-vs-bulls.html,Chicago Bulls,Atlanta Hawks,2-3,WLLWL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-semifinals-hawks-vs-bulls.html,Chicago Bulls,Chicago Bulls,4-2,LWWLWW
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-semifinals-hawks-vs-bulls.html,Chicago Bulls,Atlanta Hawks,2-4,WLLWLL
https://www.basketball-reference.com/playoffs/2011-nba-eastern-conference-semifinals-celtics-vs-heat.html,Miami Heat,Miami Heat,1-0,W
