Series,Winner,This Team,Record,Win Order
https://www.basketball-reference.com/playoffs/1951-nba-western-division-finals-royals-vs-lakers.html,Rochester Royals,Minneapolis Lakers,1-3,WLLL
https://www.basketball-reference.com/playoffs/1951-nba-eastern-division-finals-nationals-vs-knicks.html,New York Knicks,New York Knicks,1-0,W
https://www.basketball-reference.com/playoffs/1951-nba-eastern-division-finals-nationals-vs-knicks.html,New York Knicks,Syracuse Nationals,0-1,L
https://www.basketball-reference.com/playoffs/1951-nba-eastern-division-finals-nationals-vs-knicks.html,New York Knicks,New York Knicks,1-1,WL
https://www.basketball-reference.com/playoffs/1951-nba-eastern-division-finals-nationals-vs-knicks.html,New York Knicks,Syracuse Nationals,1-1,LW
https://www.basketball-reference.com/playoffs/1951-nba-eastern-division-finals-nationals-vs-knicks.html,New York Knicks,New York Knicks,2-1,WLW
https://www.basketball-reference.com/playoffs/1951-nba-eastern-division-finals-nationals-vs-knicks.html,New York Knicks,Syracuse Nationals,1-2,LWL
https://www.basketball-reference.com/playoffs/1951-nba-eastern-division-finals-nationals-vs-knicks.html,New York Knicks,New York Knicks,2-2,WLWL
https://www.basketball-reference.com/playoffs/1951-nba-eastern-division-finals-nationals-vs-knicks.html,New York Knicks,Syracuse Nationals,2-2,LWLW
https://www.basketball-reference.com/playoffs/1951-nba-eastern-division-finals-nationals-vs-knicks.html,New York Knicks,New York Knicks,3-2,WLWLW
https://www.basketball-reference.com/playoffs/1951-nba-eastern-division-finals-nationals-vs-knicks.html,New York Knicks,Syracuse Nationals,2-3,LWLWL
https://www.basketball-reference.com/playoffs/1951-nba-western-division-semifinals-pistons-vs-royals.html,Rochester Royals,Rochester Royals,1-0,W
https://www.basketball-reference.com/playoffs/1951-nba-western-division-semifinals-pistons-vs-royals.html,Rochester Royals,Fort Wayne Pistons,0-1,L
https://www.basketball-reference.com/playoffs/1951-nba-western-division-semifinals-pistons-vs-royals.html,Rochester Royals,Rochester Royals,1-1,WL
https://www.basketball-reference.com/playoffs/1951-nba-western-division-semifinals-pistons-vs-royals.html,Rochester Royals,Fort Wayne Pistons,1-1,LW
https://www.basketball-reference.com/playoffs/1951-nba-western-division-semifinals-pistons-vs-royals.html,Rochester Royals,Rochester Royals,2-1,WLW
https://www.basketball-reference.com/playoffs/1951-nba-western-division-semifinals-pistons-vs-royals.html,Rochester Royals,Fort Wayne Pistons,1-2,LWL
https://www.basketball-reference.com/playoffs/1951-nba-western-division-semifinals-olympians-vs-lakers.html,Minneapolis Lakers,Minneapolis Lakers,1-0,W
https://www.basketball-reference.com/playoffs/1951-nba-western-division-semifinals-olympians-vs-lakers.html,Minneapolis Lakers,Indianapolis Olympians,0-1,L
https://www.basketball-reference.com/playoffs/1951-nba-western-division-semifinals-olympians-vs-lakers.html,Minneapolis Lakers,Minneapolis Lakers,1-1,WL
https://www.basketball-reference.com/playoffs/1951-nba-western-division-semifinals-olympians-vs-lakers.html,Minneapolis Lakers,Indianapolis Olympians,1-1,LW
https://www.basketball-reference.com/playoffs/1951-nba-western-division-semifinals-olympians-vs-lakers.html,Minneapolis Lakers,Minneapolis Lakers,2-1,WLW
https://www.basketball-reference.com/playoffs/1951-nba-western-division-semifinals-olympians-vs-lakers.html,Minneapolis Lakers,Indianapolis Olympians,1-2,LWL
https://www.basketball-reference.com/playoffs/1951-nba-eastern-division-semifinals-nationals-vs-warriors.html,Syracuse Nationals,Syracuse Nationals,1-0,W
https://www.basketball-reference.com/playoffs/1951-nba-eastern-division-semifinals-nationals-vs-warriors.html,Syracuse Nationals,Philadelphia Warriors,0-1,L
https://www.basketball-reference.com/playoffs/1951-nba-eastern-division-semifinals-nationals-vs-warriors.html,Syracuse Nationals,Syracuse Nationals,2-0,WW
https://www.basketball-reference.com/playoffs/1951-nba-eastern-division-semifinals-nationals-vs-warriors.html,Syracuse Nationals,Philadelphia Warriors,0-2,LL
https://www.basketball-reference.com/playoffs/1951-nba-eastern-division-semifinals-knicks-vs-celtics.html,New York Knicks,New York Knicks,1-0,W
https://www.basketball-reference.com/playoffs/1951-nba-eastern-division-semifinals-knicks-vs-celtics.html,New York Knicks,Boston Celtics,0-1,L
https://www.basketball-reference.com/playoffs/1951-nba-eastern-division-semifinals-knicks-vs-celtics.html,New York Knicks,New York Knicks,2-0,WW
https://www.basketball-reference.com/playoffs/1951-nba-eastern-division-semifinals-knicks-vs-celtics.html,New York Knicks,Boston Celtics,0-2,LL
https://www.basketball-reference.com/playoffs/1952-nba-finals-knicks-vs-lakers.html,Minneapolis Lakers,Minneapolis Lakers,1-0,W
https://www.basketball-reference.com/playoffs/1952-nba-finals-knicks-vs-lakers.html,Minneapolis Lakers,New York Knicks,0-1,L
https://www.basketball-reference.com/playoffs/1952-nba-finals-knicks-vs-lakers.html,Minneapolis Lakers,Minneapolis Lakers,1-1,WL
https://www.basketball-reference.com/playoffs/1952-nba-finals-knicks-vs-lakers.html,Minneapolis Lakers,New York Knicks,1-1,LW
https://www.basketball-reference.com/playoffs/1952-nba-finals-knicks-vs-lakers.html,Minneapolis Lakers,Minneapolis Lakers,2-1,WLW
https://www.basketball-reference.com/playoffs/1952-nba-finals-knicks-vs-lakers.html,Minneapolis Lakers,New York Knicks,1-2,LWL
https://www.basketball-reference.com/playoffs/1952-nba-finals-knicks-vs-lakers.html,Minneapolis Lakers,Minneapolis Lakers,2-2,WLWL
https://www.basketball-reference.com/playoffs/1952-nba-finals-knicks-vs-lakers.html,Minneapolis Lakers,New York Knicks,2-2,LWLW
https://www.basketball-reference.com/playoffs/1952-nba-finals-knicks-vs-lakers.html,Minneapolis Lakers,Minneapolis Lakers,3-2,WLWLW
https://www.basketball-reference.com/playoffs/1952-nba-finals-knicks-vs-lakers.html,Minneapolis Lakers,New York Knicks,2-3,LWLWL
https://www.basketball-reference.com/playoffs/1952-nba-finals-knicks-vs-lakers.html,Minneapolis Lakers,Minneapolis Lakers,3-3,WLWLWL
https://www.basketball-reference.com/playoffs/1952-nba-finals-knicks-vs-lakers.html,Minneapolis Lakers,New York Knicks,3-3,LWLWLW
https://www.basketball-reference.com/playoffs/1952-nba-finals-knicks-vs-lakers.html,Minneapolis Lakers,Minneapolis Lakers,4-3,WLWLWLW
https://www.basketball-reference.com/playoffs/1952-nba-finals-knicks-vs-lakers.html,Minneapolis Lakers,New York Knicks,3-4,LWLWLWL
https://www.basketball-reference.com/playoffs/1952-nba-western-division-finals-lakers-vs-royals.html,Minneapolis Lakers,Minneapolis Lakers,0-1,L
https://www.basketball-reference.com/playoffs/1952-nba-western-division-finals-lakers-vs-royals.html,Minneapolis Lakers,Rochester Royals,1-0,W
https://www.basketball-reference.com/playoffs/1952-nba-western-division-finals-lakers-vs-royals.html,Minneapolis Lakers,Minneapolis Lakers,1-1,LW
https://www.basketball-reference.com/playoffs/1952-nba-western-division-finals-lakers-vs-royals.html,Minneapolis Lakers,Rochester Royals,1-1,WL
https://www.basketball-reference.com/playoffs/1952-nba-western-division-finals-lakers-vs-royals.html,Minneapolis Lakers,Minneapolis Lakers,2-1,LWW
https://www.basketball-reference.com/playoffs/1952-nba-western-division-finals-lakers-vs-royals.html,Minneapolis Lakers,Rochester Royals,1-2,WLL
https://www.basketball-reference.com/playoffs/1952-nba-western-division-finals-lakers-vs-royals.html,Minneapolis Lakers,Minneapolis Lakers,3-1,LWWW
https://www.basketball-reference.com/playoffs/1952-nba-western-division-finals-lakers-vs-royals.html,Minneapolis Lakers,Rochester Royals,1-3,WLLL
https://www.basketball-reference.com/playoffs/1952-nba-eastern-division-finals-knicks-vs-nationals.html,New York Knicks,New York Knicks,1-0,W
https://www.basketball-reference.com/playoffs/1952-nba-eastern-division-finals-knicks-vs-nationals.html,New York Knicks,Syracuse Nationals,0-1,L
https://www.basketball-reference.com/playoffs/1952-nba-eastern-division-finals-knicks-vs-nationals.html,New York Knicks,New York Knicks,1-1,WL
https://www.basketball-reference.com/playoffs/1952-nba-eastern-division-finals-knicks-vs-nationals.html,New York Knicks,Syracuse Nationals,1-1,LW
https://www.basketball-reference.com/playoffs/1952-nba-eastern-division-finals-knicks-vs-nationals.html,New York Knicks,New York Knicks,2-1,WLW
https://www.basketball-reference.com/playoffs/1952-nba-eastern-division-finals-knicks-vs-nationals.html,New York Knicks,Syracuse Nationals,1-2,LWL
https://www.basketball-reference.com/playoffs/1952-nba-eastern-division-finals-knicks-vs-nationals.html,New York Knicks,New York Knicks,3-1,WLWW
https://www.basketball-reference.com/playoffs/1952-nba-eastern-division-finals-knicks-vs-nationals.html,New York Knicks,Syracuse Nationals,1-3,LWLL
https://www.basketball-reference.com/playoffs/1952-nba-western-division-semifinals-pistons-vs-royals.html,Rochester Royals,Rochester Royals,1-0,W
https://www.basketball-reference.com/playoffs/1952-nba-western-division-semifinals-pistons-vs-royals.html,Rochester Royals,Fort Wayne Pistons,0-1,L
https://www.basketball-reference.com/playoffs/1952-nba-western-division-semifinals-pistons-vs-royals.html,Rochester Royals,Rochester Royals,2-0,WW
https://www.basketball-reference.com/playoffs/1952-nba-western-division-semifinals-pistons-vs-royals.html,Rochester Royals,Fort Wayne Pistons,0-2,LL
https://www.basketball-reference.com/playoffs/1952-nba-western-division-semifinals-olympians-vs-lakers.html,Minneapolis Lakers,Minneapolis Lakers,1-0,W
https://www.basketball-reference.com/playoffs/1952-nba-western-division-semifinals-olympians-vs-lakers.html,Minneapolis Lakers,Indianapolis Olympians,0-1,L
https://www.basketball-reference.com/playoffs/1952-nba-western-division-semifinals-olympians-vs-lakers.html,Minneapolis Lakers,Minneapolis Lakers,2-0,WW
https://www.basketball-reference.com/playoffs/1952-nba-western-division-semifinals-olympians-vs-lakers.html,Minneapolis Lakers,Indianapolis Olympians,0-2,LL
https://www.basketball-reference.com/playoffs/1952-nba-eastern-division-semifinals-warriors-vs-nationals.html,Syracuse Nationals,Syracuse Nationals,1-0,W
https://www.basketball-reference.com/playoffs/1952-nba-eastern-division-semifinals-warriors-vs-nationals.html,Syracuse Nationals,Philadelphia Warriors,0-1,L
https://www.basketball-reference.com/playoffs/1952-nba-eastern-division-semifinals-warriors-vs-nationals.html,Syracuse Nationals,Syracuse Nationals,1-1,WL
https://www.basketball-reference.com/playoffs/1952-nba-eastern-division-semifinals-warriors-vs-nationals.html,Syracuse Nationals,Philadelphia Warriors,1-1,LW
https://www.basketball-reference.com/playoffs/1952-nba-eastern-division-semifinals-warriors-vs-nationals.html,Syracuse Nationals,Syracuse Nationals,2-1,WLW
https://www.basketball-reference.com/playoffs/1952-nba-eastern-division-semifinals-warriors-vs-nationals.html,Syracuse Nationals,Philadelphia Warriors,1-2,LWL
https://www.basketball-reference.com/playoffs/1952-nba-eastern-division-semifinals-knicks-vs-celtics.html,New York Knicks,New York Knicks,0-1,L
https://www.basketball-reference.com/playoffs/1952-nba-eastern-division-semifinals-knicks-vs-celtics.html,New York Knicks,Boston Celtics,1-0,W
https://www.basketball-reference.com/playoffs/1952-nba-eastern-division-semifinals-knicks-vs-celtics.html,New York Knicks,New York Knicks,1-1,LW
https://www.basketball-reference.com/playoffs/1952-nba-eastern-division-semifinals-knicks-vs-celtics.html,New York Knicks,Boston Celtics,1-1,WL
https://www.basketball-reference.com/playoffs/1952-nba-eastern-division-semifinals-knicks-vs-celtics.html,New York Knicks,New York Knicks,2-1,LWW
https://www.basketball-reference.com/playoffs/1952-nba-eastern-division-semifinals-knicks-vs-celtics.html,New York Knicks,Boston Celtics,1-2,WLL
https://www.basketball-reference.com/playoffs/1953-nba-finals-knicks-vs-lakers.html,Minneapolis Lakers,Minneapolis Lakers,0-1,L
https://www.basketball-reference.com/playoffs/1953-nba-finals-knicks-vs-lakers.html,Minneapolis Lakers,New York Knicks,1-0,W
https://www.basketball-reference.com/playoffs/1953-nba-finals-knicks-vs-lakers.html,Minneapolis Lakers,Minneapolis Lakers,1-1,LW
https://www.basketball-reference.com/playoffs/1953-nba-finals-knicks-vs-lakers.html,Minneapolis Lakers,New York Knicks,1-1,WL
https://www.basketball-reference.com/playoffs/1953-nba-finals-knicks-vs-lakers.html,Minneapolis Lakers,Minneapolis Lakers,2-1,LWW
https://www.basketball-reference.com/playoffs/1953-nba-finals-knicks-vs-lakers.html,Minneapolis Lakers,New York Knicks,1-2,WLL
https://www.basketball-reference.com/playoffs/1953-nba-finals-knicks-vs-lakers.html,Minneapolis Lakers,Minneapolis Lakers,3-1,LWWW
https://www.basketball-reference.com/playoffs/1953-nba-finals-knicks-vs-lakers.html,Minneapolis Lakers,New York Knicks,1-3,WLLL
https://www.basketball-reference.com/playoffs/1953-nba-finals-knicks-vs-lakers.html,Minneapolis Lakers,Minneapolis Lakers,4-1,LWWWW
https://www.basketball-reference.com/playoffs/1953-nba-finals-knicks-vs-lakers.html,Minneapolis Lakers,New York Knicks,1-4,WLLLL
https://www.basketball-reference.com/playoffs/1953-nba-western-division-finals-pistons-vs-lakers.html,Minneapolis Lakers,Minneapolis Lakers,1-0,W
https://www.basketball-reference.com/playoffs/1953-nba-western-division-finals-pistons-vs-lakers.html,Minneapolis Lakers,Fort Wayne Pistons,0-1,L
https://www.basketball-reference.com/playoffs/1953-nba-western-division-finals-pistons-vs-lakers.html,Minneapolis Lakers,Minneapolis Lakers,2-0,WW
https://www.basketball-reference.com/playoffs/1953-nba-western-division-finals-pistons-vs-lakers.html,Minneapolis Lakers,Fort Wayne Pistons,0-2,LL
https://www.basketball-reference.com/playoffs/1953-nba-western-division-finals-pistons-vs-lakers.html,Minneapolis Lakers,Minneapolis Lakers,2-1,WWL
https://www.basketball-reference.com/playoffs/1953-nba-western-division-finals-pistons-vs-lakers.html,Minneapolis Lakers,Fort Wayne Pistons,1-2,LLW
https://www.basketball-reference.com/playoffs/1953-nba-western-division-finals-pistons-vs-lakers.html,Minneapolis Lakers,Minneapolis Lakers,2-2,WWLL
https://www.basketball-reference.com/playoffs/1953-nba-western-division-finals-pistons-vs-lakers.html,Minneapolis Lakers,Fort Wayne Pistons,2-2,LLWW
https://www.basketball-reference.com/playoffs/1953-nba-western-division-finals-pistons-vs-lakers.html,Minneapolis Lakers,Minneapolis Lakers,3-2,WWLLW
https://www.basketball-reference.com/playoffs/1953-nba-western-division-finals-pistons-vs-lakers.html,Minneapolis Lakers,Fort Wayne Pistons,2-3,LLWWL
https://www.basketball-reference.com/playoffs/1953-nba-eastern-division-finals-celtics-vs-knicks.html,New York Knicks,New York Knicks,1-0,W
https://www.basketball-reference.com/playoffs/1953-nba-eastern-division-finals-celtics-vs-knicks.html,New York Knicks,Boston Celtics,0-1,L
https://www.basketball-reference.com/playoffs/1953-nba-eastern-division-finals-celtics-vs-knicks.html,New York Knicks,New York Knicks,1-1,WL
https://www.basketball-reference.com/playoffs/1953-nba-eastern-division-finals-celtics-vs-knicks.html,New York Knicks,Boston Celtics,1-1,LW
https://www.basketball-reference.com/playoffs/1953-nba-eastern-division-finals-celtics-vs-knicks.html,New York Knicks,New York Knicks,2-1,WLW
https://www.basketball-reference.com/playoffs/1953-nba-eastern-division-finals-celtics-vs-knicks.html,New York Knicks,Boston Celtics,1-2,LWL
https://www.basketball-reference.com/playoffs/1953-nba-eastern-division-finals-celtics-vs-knicks.html,New York Knicks,New York Knicks,3-1,WLWW
https://www.basketball-reference.com/playoffs/1953-nba-eastern-division-finals-celtics-vs-knicks.html,New York Knicks,Boston Celtics,1-3,LWLL
https://www.basketball-reference.com/playoffs/1953-nba-western-division-semifinals-olympians-vs-lakers.html,Minneapolis Lakers,Minneapolis Lakers,1-0,W
https://www.basketball-reference.com/playoffs/1953-nba-western-division-semifinals-olympians-vs-lakers.html,Minneapolis Lakers,Indianapolis Olympians,0-1,L
https://www.basketball-reference.com/playoffs/1953-nba-western-division-semifinals-olympians-vs-lakers.html,Minneapolis Lakers,Minneapolis Lakers,2-0,WW
https://www.basketball-reference.com/playoffs/1953-nba-western-division-semifinals-olympians-vs-lakers.html,Minneapolis Lakers,Indianapolis Olympians,0-2,LL
https://www.basketball-reference.com/playoffs/1953-nba-western-division-semifinals-pistons-vs-royals.html,Fort Wayne Pistons,Fort Wayne Pistons,1-0,W
https://www.basketball-reference.com/playoffs/1953-nba-western-division-semifinals-pistons-vs-royals.html,Fort Wayne Pistons,Rochester Royals,0-1,L
https://www.basketball-reference.com/playoffs/1953-nba-western-division-semifinals-pistons-vs-royals.html,Fort Wayne Pistons,Fort Wayne Pistons,1-1,WL
https://www.basketball-reference.com/playoffs/1953-nba-western-division-semifinals-pistons-vs-royals.html,Fort Wayne Pistons,Rochester Royals,1-1,LW
https://www.basketball-reference.com/playoffs/1953-nba-western-division-semifinals-pistons-vs-royals.html,Fort Wayne Pistons,Fort Wayne Pistons,2-1,WLW
